20.05.2024 05:27:25.081: [I] Ham2: Add entity=[MdbTcpMstrDhubDriver], expected process=[MdbTcpMstrDhubDriver] (argv = /scripts/dhub/modbus_tcp_master_dhub_driver.sh)
20.05.2024 05:27:25.081: [I] Ham2: Add entity=[MdbTcpSlvDhubDriver], expected process=[MdbTcpSlvDhubDriver] (argv = /scripts/dhub/modbus_tcp_slave_dhub_driver.sh)
20.05.2024 05:27:25.081: [I] Ham2: Add entity=[rbloop], expected process=[rbloop] (argv = /scripts/dhub/rbloop.sh)
20.05.2024 05:27:25.081: [I] Ham2: Add entity=[regul-bus-driver], expected process=[regul-bus-driver] (argv = /scripts/dhub/regulbus_dhub_driver.sh)
20.05.2024 05:27:25.081: [I] Ham2: Add entity=[redundancy_dhub_driver], expected process=[redundancy_dhub_driver] (argv = /scripts/dhub/redundancy_dhub_driver.sh)
20.05.2024 05:27:25.082: [I] Ham2: Add entity=[IEC60870Driver], expected process=[iec60870driver] (argv = /scripts/dhub/iec60870_dhub_driver.sh)
20.05.2024 05:27:25.082: [I] Ham2: Add entity=[codesyscontrol], expected process=[codesyscontrol] (argv = /usr/bin/runtime-launcher)
20.05.2024 05:27:25.082: [I] Ham2: Add entity=[espd-default], expected process=[espd] (argv = /scripts/espd.sh default)
20.05.2024 05:27:25.082: [I] Ham2: Add entity=[espd-rdd], expected process=[espd] (argv = /scripts/espd.sh redundancy)
20.05.2024 05:27:25.082: [I] Ham2: Add entity=[ssdsmart], expected process=[ssdsmart] (argv = /usr/bin/ssdsmart)
20.05.2024 05:27:25.082: [I] Ham2: Add entity=[supcd], expected process=[supcd] (argv = /usr/bin/supcd)
20.05.2024 05:27:25.127: [I] Ham2: Entity start: ham_guard (pid: 5255269, count start: 1)
20.05.2024 05:27:25.164: [I] Ham2: Add entity=[ham], expected process=[ham2] (argv = /usr/bin/ham2)
20.05.2024 05:27:25.186: [I] Ham2: Entity attach: logger (pid: 1163279, attach count: 1)
20.05.2024 05:27:25.198: [I] Ham2: Entity attach: ham (pid: 5124184, attach count: 1)
20.05.2024 05:27:25.198: [I] Ham2: Service started successfully
20.05.2024 05:27:25.204: [I] Ham2: Entity attach: gpiod (pid: 2252842, attach count: 1)
20.05.2024 05:27:25.283: [I] Ham2: Entity start: devc-soe (pid: 5378152, count start: 1)
20.05.2024 05:27:25.435: [I] Ham2: Entity start: hart_dhub_driver (pid: 5464184, count start: 1)
20.05.2024 05:27:25.550: [I] Ham2: Entity start: sysinfo0 (pid: 5546101, count start: 1)
20.05.2024 05:27:25.832: [I] Ham2: Entity start: sysinfo1 (pid: 5738604, count start: 1)
20.05.2024 05:27:26.040: [I] Ham2: Entity start: sysinfo2 (pid: 5869658, count start: 1)
20.05.2024 05:27:26.416: [I] Ham2: Entity start: sysinfo3 (pid: 6115438, count start: 1)
20.05.2024 05:27:26.768: [I] Ham2: Entity start: opcua_dhub_driver (pid: 6303883, count start: 1)
20.05.2024 05:27:27.059: [I] Ham2: Entity start: MdbSerialMstrDhubDriver (pid: 6434928, count start: 1)
20.05.2024 05:27:27.303: [I] Ham2: Entity start: MdbSerialSlvDhubDriver (pid: 6586494, count start: 1)
20.05.2024 05:27:27.495: [I] Ham2: Entity start: MdbTcpMstrDhubDriver (pid: 6676617, count start: 1)
20.05.2024 05:27:27.562: [I] Ham2: Entity start: MdbTcpSlvDhubDriver (pid: 6688923, count start: 1)
20.05.2024 05:27:27.599: [I] Ham2: Entity attach: rbloop (pid: 3440689, attach count: 1)
20.05.2024 05:27:27.670: [I] Ham2: Entity start: regul-bus-driver (pid: 6733981, count start: 1)
20.05.2024 05:27:27.738: [I] Ham2: Entity start: redundancy_dhub_driver (pid: 6770848, count start: 1)
20.05.2024 05:27:27.772: [I] Ham2: Entity start: IEC60870Driver (pid: 6779043, count start: 1)
20.05.2024 05:27:27.846: [I] Ham2: Entity start: codesyscontrol (pid: 6803621, count start: 1)
20.05.2024 05:27:28.039: [I] Ham2: Entity start: espd-default (pid: 6815911, count start: 1)
20.05.2024 05:27:28.221: [I] Ham2: Entity start: espd-rdd (pid: 6860974, count start: 1)
20.05.2024 05:27:28.417: [I] Ham2: Entity start: ssdsmart (pid: 6881451, count start: 1)
20.05.2024 05:27:28.700: [I] Ham2: Entity start: supcd (pid: 6942864, count start: 1)
20.05.2024 05:27:28.703: [I] Ham2: Service started successfully
20.05.2024 05:27:34.056: [I] Ham2: Entity exited: devc-soe (pid: 5378152, count death: 1, exit code: 0)
20.05.2024 05:27:34.572: [I] Ham2: Entity attach: devc-soe (pid: 5378152, attach count: 1)
20.05.2024 07:31:54.345: ================================================NEW LOG SESSION===================================================
20.05.2024 07:31:54.376: [I] Ham2: Add entity=[ham_guard], expected process=[ham2] (argv = /usr/bin/ham2)
20.05.2024 07:31:54.381: [I] Ham2: Add entity=[logger], expected process=[logger] (argv = /usr/bin/logger -t)
20.05.2024 07:31:54.381: [I] Ham2: Add entity=[gpiod], expected process=[gpiod] (argv = /scripts/gpiod.sh)
20.05.2024 07:31:54.381: [I] Ham2: Add entity=[devc-soe], expected process=[devc-soe] (argv = /usr/sbin/devc-soe)
20.05.2024 07:31:54.381: [I] Ham2: Add entity=[hart_dhub_driver], expected process=[hart_dhub_driver] (argv = /scripts/dhub/hart_dhub_driver.sh)
20.05.2024 07:31:54.381: [I] Ham2: Add entity=[sysinfo0], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh system)
20.05.2024 07:31:54.381: [I] Ham2: Add entity=[sysinfo1], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_default)
20.05.2024 07:31:54.381: [I] Ham2: Add entity=[sysinfo2], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_redundancy)
20.05.2024 07:31:54.381: [I] Ham2: Add entity=[sysinfo3], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_ethercat)
20.05.2024 07:31:54.381: [I] Ham2: Add entity=[opcua_dhub_driver], expected process=[opcua_dhub_driver] (argv = /scripts/dhub/opc_ua_server_dhub_driver.sh)
20.05.2024 07:31:54.381: [I] Ham2: Add entity=[MdbSerialMstrDhubDriver], expected process=[MdbSerialMstrDhubDriver] (argv = /scripts/dhub/modbus_serial_master_dhub_driver.sh)
20.05.2024 07:31:54.381: [I] Ham2: Add entity=[MdbSerialSlvDhubDriver], expected process=[MdbSerialSlvDhubDriver] (argv = /scripts/dhub/modbus_serial_slave_dhub_driver.sh)
20.05.2024 07:31:54.381: [I] Ham2: Add entity=[MdbTcpMstrDhubDriver], expected process=[MdbTcpMstrDhubDriver] (argv = /scripts/dhub/modbus_tcp_master_dhub_driver.sh)
20.05.2024 07:31:54.381: [I] Ham2: Add entity=[MdbTcpSlvDhubDriver], expected process=[MdbTcpSlvDhubDriver] (argv = /scripts/dhub/modbus_tcp_slave_dhub_driver.sh)
20.05.2024 07:31:54.383: [I] Ham2: Add entity=[rbloop], expected process=[rbloop] (argv = /scripts/dhub/rbloop.sh)
20.05.2024 07:31:54.383: [I] Ham2: Add entity=[regul-bus-driver], expected process=[regul-bus-driver] (argv = /scripts/dhub/regulbus_dhub_driver.sh)
20.05.2024 07:31:54.383: [I] Ham2: Add entity=[redundancy_dhub_driver], expected process=[redundancy_dhub_driver] (argv = /scripts/dhub/redundancy_dhub_driver.sh)
20.05.2024 07:31:54.383: [I] Ham2: Add entity=[IEC60870Driver], expected process=[iec60870driver] (argv = /scripts/dhub/iec60870_dhub_driver.sh)
20.05.2024 07:31:54.383: [I] Ham2: Add entity=[codesyscontrol], expected process=[codesyscontrol] (argv = /usr/bin/runtime-launcher)
20.05.2024 07:31:54.383: [I] Ham2: Add entity=[espd-default], expected process=[espd] (argv = /scripts/espd.sh default)
20.05.2024 07:31:54.383: [I] Ham2: Add entity=[espd-rdd], expected process=[espd] (argv = /scripts/espd.sh redundancy)
20.05.2024 07:31:54.383: [I] Ham2: Add entity=[ssdsmart], expected process=[ssdsmart] (argv = /usr/bin/ssdsmart)
20.05.2024 07:31:54.383: [I] Ham2: Add entity=[supcd], expected process=[supcd] (argv = /usr/bin/supcd)
20.05.2024 07:31:54.428: [I] Ham2: Entity start: ham_guard (pid: 5283938, count start: 1)
20.05.2024 07:31:54.471: [I] Ham2: Entity attach: logger (pid: 1163279, attach count: 1)
20.05.2024 07:31:54.495: [I] Ham2: Add entity=[ham], expected process=[ham2] (argv = /usr/bin/ham2)
20.05.2024 07:31:54.537: [I] Ham2: Entity attach: gpiod (pid: 2252835, attach count: 1)
20.05.2024 07:31:54.540: [I] Ham2: Entity attach: ham (pid: 5140562, attach count: 1)
20.05.2024 07:31:54.540: [I] Ham2: Service started successfully
20.05.2024 07:31:54.580: [I] Ham2: Entity start: devc-soe (pid: 5361729, count start: 1)
20.05.2024 07:31:54.680: [I] Ham2: Entity start: hart_dhub_driver (pid: 5484635, count start: 1)
20.05.2024 07:31:54.835: [I] Ham2: Entity start: sysinfo0 (pid: 5623888, count start: 1)
20.05.2024 07:31:55.014: [I] Ham2: Entity start: sysinfo1 (pid: 5759089, count start: 1)
20.05.2024 07:31:55.237: [I] Ham2: Entity start: sysinfo2 (pid: 5873779, count start: 1)
20.05.2024 07:31:55.391: [I] Ham2: Entity start: sysinfo3 (pid: 5931129, count start: 1)
20.05.2024 07:31:55.644: [I] Ham2: Entity start: opcua_dhub_driver (pid: 6115450, count start: 1)
20.05.2024 07:31:56.088: [I] Ham2: Entity start: MdbSerialMstrDhubDriver (pid: 6324355, count start: 1)
20.05.2024 07:31:56.370: [I] Ham2: Entity start: MdbSerialSlvDhubDriver (pid: 6447192, count start: 1)
20.05.2024 07:31:56.588: [I] Ham2: Entity start: MdbTcpMstrDhubDriver (pid: 6590561, count start: 1)
20.05.2024 07:31:56.769: [I] Ham2: Entity start: MdbTcpSlvDhubDriver (pid: 6680731, count start: 1)
20.05.2024 07:31:56.832: [I] Ham2: Entity attach: rbloop (pid: 3440689, attach count: 1)
20.05.2024 07:31:56.876: [I] Ham2: Entity start: regul-bus-driver (pid: 6705309, count start: 1)
20.05.2024 07:31:57.006: [I] Ham2: Entity start: redundancy_dhub_driver (pid: 6742176, count start: 1)
20.05.2024 07:31:57.050: [I] Ham2: Entity start: IEC60870Driver (pid: 6758566, count start: 1)
20.05.2024 07:31:57.191: [I] Ham2: Entity start: codesyscontrol (pid: 6787236, count start: 1)
20.05.2024 07:31:57.242: [I] Ham2: Entity start: espd-default (pid: 6795431, count start: 1)
20.05.2024 07:31:57.347: [I] Ham2: Entity start: espd-rdd (pid: 6803629, count start: 1)
20.05.2024 07:31:57.526: [I] Ham2: Entity start: ssdsmart (pid: 6848689, count start: 1)
20.05.2024 07:31:57.674: [I] Ham2: Entity start: supcd (pid: 6897839, count start: 1)
20.05.2024 07:31:57.674: [I] Ham2: Service started successfully
20.05.2024 07:32:03.105: [I] Ham2: Entity exited: devc-soe (pid: 5361729, count death: 1, exit code: 0)
20.05.2024 07:32:03.621: [I] Ham2: Entity attach: devc-soe (pid: 5361729, attach count: 1)
20.05.2024 10:44:25.081: ================================================NEW LOG SESSION===================================================
20.05.2024 10:44:25.095: [I] Ham2: Add entity=[ham_guard], expected process=[ham2] (argv = /usr/bin/ham2)
20.05.2024 10:44:25.098: [I] Ham2: Add entity=[logger], expected process=[logger] (argv = /usr/bin/logger -t)
20.05.2024 10:44:25.098: [I] Ham2: Add entity=[gpiod], expected process=[gpiod] (argv = /scripts/gpiod.sh)
20.05.2024 10:44:25.098: [I] Ham2: Add entity=[devc-soe], expected process=[devc-soe] (argv = /usr/sbin/devc-soe)
20.05.2024 10:44:25.098: [I] Ham2: Add entity=[hart_dhub_driver], expected process=[hart_dhub_driver] (argv = /scripts/dhub/hart_dhub_driver.sh)
20.05.2024 10:44:25.098: [I] Ham2: Add entity=[sysinfo0], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh system)
20.05.2024 10:44:25.098: [I] Ham2: Add entity=[sysinfo1], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_default)
20.05.2024 10:44:25.098: [I] Ham2: Add entity=[sysinfo2], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_redundancy)
20.05.2024 10:44:25.098: [I] Ham2: Add entity=[sysinfo3], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_ethercat)
20.05.2024 10:44:25.098: [I] Ham2: Add entity=[opcua_dhub_driver], expected process=[opcua_dhub_driver] (argv = /scripts/dhub/opc_ua_server_dhub_driver.sh)
20.05.2024 10:44:25.098: [I] Ham2: Add entity=[MdbSerialMstrDhubDriver], expected process=[MdbSerialMstrDhubDriver] (argv = /scripts/dhub/modbus_serial_master_dhub_driver.sh)
20.05.2024 10:44:25.098: [I] Ham2: Add entity=[MdbSerialSlvDhubDriver], expected process=[MdbSerialSlvDhubDriver] (argv = /scripts/dhub/modbus_serial_slave_dhub_driver.sh)
20.05.2024 10:44:25.099: [I] Ham2: Add entity=[MdbTcpMstrDhubDriver], expected process=[MdbTcpMstrDhubDriver] (argv = /scripts/dhub/modbus_tcp_master_dhub_driver.sh)
20.05.2024 10:44:25.099: [I] Ham2: Add entity=[MdbTcpSlvDhubDriver], expected process=[MdbTcpSlvDhubDriver] (argv = /scripts/dhub/modbus_tcp_slave_dhub_driver.sh)
20.05.2024 10:44:25.099: [I] Ham2: Add entity=[rbloop], expected process=[rbloop] (argv = /scripts/dhub/rbloop.sh)
20.05.2024 10:44:25.099: [I] Ham2: Add entity=[regul-bus-driver], expected process=[regul-bus-driver] (argv = /scripts/dhub/regulbus_dhub_driver.sh)
20.05.2024 10:44:25.099: [I] Ham2: Add entity=[redundancy_dhub_driver], expected process=[redundancy_dhub_driver] (argv = /scripts/dhub/redundancy_dhub_driver.sh)
20.05.2024 10:44:25.099: [I] Ham2: Add entity=[IEC60870Driver], expected process=[iec60870driver] (argv = /scripts/dhub/iec60870_dhub_driver.sh)
20.05.2024 10:44:25.099: [I] Ham2: Add entity=[codesyscontrol], expected process=[codesyscontrol] (argv = /usr/bin/runtime-launcher)
20.05.2024 10:44:25.099: [I] Ham2: Add entity=[espd-default], expected process=[espd] (argv = /scripts/espd.sh default)
20.05.2024 10:44:25.099: [I] Ham2: Add entity=[espd-rdd], expected process=[espd] (argv = /scripts/espd.sh redundancy)
20.05.2024 10:44:25.099: [I] Ham2: Add entity=[ssdsmart], expected process=[ssdsmart] (argv = /usr/bin/ssdsmart)
20.05.2024 10:44:25.099: [I] Ham2: Add entity=[supcd], expected process=[supcd] (argv = /usr/bin/supcd)
20.05.2024 10:44:25.146: [I] Ham2: Entity start: ham_guard (pid: 5234774, count start: 1)
20.05.2024 10:44:25.185: [I] Ham2: Add entity=[ham], expected process=[ham2] (argv = /usr/bin/ham2)
20.05.2024 10:44:25.209: [I] Ham2: Entity attach: logger (pid: 1163279, attach count: 1)
20.05.2024 10:44:25.228: [I] Ham2: Entity attach: ham (pid: 5103703, attach count: 1)
20.05.2024 10:44:25.229: [I] Ham2: Service started successfully
20.05.2024 10:44:25.235: [I] Ham2: Entity attach: gpiod (pid: 2224170, attach count: 1)
20.05.2024 10:44:25.257: [I] Ham2: Entity start: devc-soe (pid: 5316707, count start: 1)
20.05.2024 10:44:25.393: [I] Ham2: Entity start: hart_dhub_driver (pid: 5398633, count start: 1)
20.05.2024 10:44:25.528: [I] Ham2: Entity start: sysinfo0 (pid: 5509233, count start: 1)
20.05.2024 10:44:25.772: [I] Ham2: Entity start: sysinfo1 (pid: 5681269, count start: 1)
20.05.2024 10:44:26.020: [I] Ham2: Entity start: sysinfo2 (pid: 5828716, count start: 1)
20.05.2024 10:44:26.238: [I] Ham2: Entity start: sysinfo3 (pid: 5947451, count start: 1)
20.05.2024 10:44:26.681: [I] Ham2: Entity start: opcua_dhub_driver (pid: 6234230, count start: 1)
20.05.2024 10:44:26.993: [I] Ham2: Entity start: MdbSerialMstrDhubDriver (pid: 6369289, count start: 1)
20.05.2024 10:44:27.239: [I] Ham2: Entity start: MdbSerialSlvDhubDriver (pid: 6520921, count start: 1)
20.05.2024 10:44:27.455: [I] Ham2: Entity start: MdbTcpMstrDhubDriver (pid: 6615190, count start: 1)
20.05.2024 10:44:27.532: [I] Ham2: Entity start: MdbTcpSlvDhubDriver (pid: 6647960, count start: 1)
20.05.2024 10:44:27.547: [I] Ham2: Entity attach: rbloop (pid: 3407925, attach count: 1)
20.05.2024 10:44:27.622: [I] Ham2: Entity start: regul-bus-driver (pid: 6688925, count start: 1)
20.05.2024 10:44:27.650: [I] Ham2: Entity start: redundancy_dhub_driver (pid: 6697116, count start: 1)
20.05.2024 10:44:27.796: [I] Ham2: Entity start: IEC60870Driver (pid: 6733985, count start: 1)
20.05.2024 10:44:27.989: [I] Ham2: Entity start: codesyscontrol (pid: 6770854, count start: 1)
20.05.2024 10:44:28.079: [I] Ham2: Entity start: espd-default (pid: 6770855, count start: 1)
20.05.2024 10:44:28.197: [I] Ham2: Entity start: espd-rdd (pid: 6783152, count start: 1)
20.05.2024 10:44:28.450: [I] Ham2: Entity start: ssdsmart (pid: 6840436, count start: 1)
20.05.2024 10:44:28.747: [I] Ham2: Entity start: supcd (pid: 6889650, count start: 1)
20.05.2024 10:44:28.750: [I] Ham2: Service started successfully
20.05.2024 10:44:34.202: [I] Ham2: Entity exited: devc-soe (pid: 5316707, count death: 1, exit code: 0)
20.05.2024 10:44:34.716: [I] Ham2: Entity attach: devc-soe (pid: 5316707, attach count: 1)
04.09.2024 09:52:23.151: ================================================NEW LOG SESSION===================================================
04.09.2024 09:52:23.164: [I] Ham2: Add entity=[ham_guard], expected process=[ham2] (argv = /usr/bin/ham2)
04.09.2024 09:52:23.166: [I] Ham2: Add entity=[logger], expected process=[logger] (argv = /usr/bin/logger -t)
04.09.2024 09:52:23.166: [I] Ham2: Add entity=[gpiod], expected process=[gpiod] (argv = /scripts/gpiod.sh)
04.09.2024 09:52:23.166: [I] Ham2: Add entity=[devc-soe], expected process=[devc-soe] (argv = /usr/sbin/devc-soe)
04.09.2024 09:52:23.166: [I] Ham2: Add entity=[hart_dhub_driver], expected process=[hart_dhub_driver] (argv = /scripts/dhub/hart_dhub_driver.sh)
04.09.2024 09:52:23.166: [I] Ham2: Add entity=[sysinfo0], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh system)
04.09.2024 09:52:23.166: [I] Ham2: Add entity=[sysinfo1], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_default)
04.09.2024 09:52:23.166: [I] Ham2: Add entity=[sysinfo2], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_redundancy)
04.09.2024 09:52:23.166: [I] Ham2: Add entity=[sysinfo3], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_ethercat)
04.09.2024 09:52:23.166: [I] Ham2: Add entity=[opcua_dhub_driver], expected process=[opcua_dhub_driver] (argv = /scripts/dhub/opc_ua_server_dhub_driver.sh)
04.09.2024 09:52:23.166: [I] Ham2: Add entity=[MdbSerialMstrDhubDriver], expected process=[MdbSerialMstrDhubDriver] (argv = /scripts/dhub/modbus_serial_master_dhub_driver.sh)
04.09.2024 09:52:23.166: [I] Ham2: Add entity=[MdbSerialSlvDhubDriver], expected process=[MdbSerialSlvDhubDriver] (argv = /scripts/dhub/modbus_serial_slave_dhub_driver.sh)
04.09.2024 09:52:23.166: [I] Ham2: Add entity=[MdbTcpMstrDhubDriver], expected process=[MdbTcpMstrDhubDriver] (argv = /scripts/dhub/modbus_tcp_master_dhub_driver.sh)
04.09.2024 09:52:23.167: [I] Ham2: Add entity=[MdbTcpSlvDhubDriver], expected process=[MdbTcpSlvDhubDriver] (argv = /scripts/dhub/modbus_tcp_slave_dhub_driver.sh)
04.09.2024 09:52:23.167: [I] Ham2: Add entity=[rbloop], expected process=[rbloop] (argv = /scripts/dhub/rbloop.sh)
04.09.2024 09:52:23.167: [I] Ham2: Add entity=[regul-bus-driver], expected process=[regul-bus-driver] (argv = /scripts/dhub/regulbus_dhub_driver.sh)
04.09.2024 09:52:23.167: [I] Ham2: Add entity=[redundancy_dhub_driver], expected process=[redundancy_dhub_driver] (argv = /scripts/dhub/redundancy_dhub_driver.sh)
04.09.2024 09:52:23.167: [I] Ham2: Add entity=[IEC60870Driver], expected process=[iec60870driver] (argv = /scripts/dhub/iec60870_dhub_driver.sh)
04.09.2024 09:52:23.167: [I] Ham2: Add entity=[codesyscontrol], expected process=[codesyscontrol] (argv = /usr/bin/runtime-launcher)
04.09.2024 09:52:23.167: [I] Ham2: Add entity=[espd-default], expected process=[espd] (argv = /scripts/espd.sh default)
04.09.2024 09:52:23.167: [I] Ham2: Add entity=[espd-rdd], expected process=[espd] (argv = /scripts/espd.sh redundancy)
04.09.2024 09:52:23.167: [I] Ham2: Add entity=[ssdsmart], expected process=[ssdsmart] (argv = /usr/bin/ssdsmart)
04.09.2024 09:52:23.167: [I] Ham2: Add entity=[supcd], expected process=[supcd] (argv = /usr/bin/supcd)
04.09.2024 09:52:23.197: [I] Ham2: Entity start: ham_guard (pid: 5349470, count start: 1)
04.09.2024 09:52:23.215: [I] Ham2: Entity attach: logger (pid: 1163279, attach count: 1)
04.09.2024 09:52:23.227: [I] Ham2: Add entity=[ham], expected process=[ham2] (argv = /usr/bin/ham2)
04.09.2024 09:52:23.257: [I] Ham2: Entity attach: gpiod (pid: 2252842, attach count: 1)
04.09.2024 09:52:23.262: [I] Ham2: Entity attach: ham (pid: 5218388, attach count: 1)
04.09.2024 09:52:23.262: [I] Ham2: Service started successfully
04.09.2024 09:52:23.306: [I] Ham2: Entity start: devc-soe (pid: 5390405, count start: 1)
04.09.2024 09:52:23.342: [I] Ham2: Entity start: hart_dhub_driver (pid: 5419101, count start: 1)
04.09.2024 09:52:23.474: [I] Ham2: Entity start: sysinfo0 (pid: 5513322, count start: 1)
04.09.2024 09:52:23.623: [I] Ham2: Entity start: sysinfo1 (pid: 5656639, count start: 1)
04.09.2024 09:52:23.944: [I] Ham2: Entity start: sysinfo2 (pid: 5840961, count start: 1)
04.09.2024 09:52:24.135: [I] Ham2: Entity start: sysinfo3 (pid: 5922920, count start: 1)
04.09.2024 09:52:24.579: [I] Ham2: Entity start: opcua_dhub_driver (pid: 6209650, count start: 1)
04.09.2024 09:52:24.917: [I] Ham2: Entity start: MdbSerialMstrDhubDriver (pid: 6365327, count start: 1)
04.09.2024 09:52:25.144: [I] Ham2: Entity start: MdbSerialSlvDhubDriver (pid: 6484096, count start: 1)
04.09.2024 09:52:25.384: [I] Ham2: Entity start: MdbTcpMstrDhubDriver (pid: 6623286, count start: 1)
04.09.2024 09:52:25.462: [I] Ham2: Entity start: MdbTcpSlvDhubDriver (pid: 6676634, count start: 1)
04.09.2024 09:52:25.473: [I] Ham2: Entity attach: rbloop (pid: 3440692, attach count: 1)
04.09.2024 09:52:25.498: [I] Ham2: Entity start: regul-bus-driver (pid: 6676635, count start: 1)
04.09.2024 09:52:25.548: [I] Ham2: Entity start: redundancy_dhub_driver (pid: 6705314, count start: 1)
04.09.2024 09:52:25.655: [I] Ham2: Entity start: IEC60870Driver (pid: 6733985, count start: 1)
04.09.2024 09:52:25.695: [I] Ham2: Entity start: codesyscontrol (pid: 6746278, count start: 1)
04.09.2024 09:52:25.861: [I] Ham2: Entity start: espd-default (pid: 6770855, count start: 1)
04.09.2024 09:52:25.958: [I] Ham2: Entity start: espd-rdd (pid: 6779050, count start: 1)
04.09.2024 09:52:26.167: [I] Ham2: Entity start: ssdsmart (pid: 6832304, count start: 1)
04.09.2024 09:52:26.271: [I] Ham2: Entity start: supcd (pid: 6881459, count start: 1)
04.09.2024 09:52:26.273: [I] Ham2: Service started successfully
04.09.2024 09:52:31.506: [I] Ham2: Entity exited: devc-soe (pid: 5390405, count death: 1, exit code: 0)
04.09.2024 09:52:32.023: [I] Ham2: Entity attach: devc-soe (pid: 5390405, attach count: 1)
05.09.2024 04:52:26.245: ================================================NEW LOG SESSION===================================================
05.09.2024 04:52:26.276: [I] Ham2: Add entity=[ham_guard], expected process=[ham2] (argv = /usr/bin/ham2)
05.09.2024 04:52:26.280: [I] Ham2: Add entity=[logger], expected process=[logger] (argv = /usr/bin/logger -t)
05.09.2024 04:52:26.280: [I] Ham2: Add entity=[gpiod], expected process=[gpiod] (argv = /scripts/gpiod.sh)
05.09.2024 04:52:26.280: [I] Ham2: Add entity=[devc-soe], expected process=[devc-soe] (argv = /usr/sbin/devc-soe)
05.09.2024 04:52:26.280: [I] Ham2: Add entity=[hart_dhub_driver], expected process=[hart_dhub_driver] (argv = /scripts/dhub/hart_dhub_driver.sh)
05.09.2024 04:52:26.280: [I] Ham2: Add entity=[sysinfo0], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh system)
05.09.2024 04:52:26.281: [I] Ham2: Add entity=[sysinfo1], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_default)
05.09.2024 04:52:26.281: [I] Ham2: Add entity=[sysinfo2], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_redundancy)
05.09.2024 04:52:26.281: [I] Ham2: Add entity=[sysinfo3], expected process=[sysinfo] (argv = /etc/init/sysinfo.sh net_ethercat)
05.09.2024 04:52:26.281: [I] Ham2: Add entity=[opcua_dhub_driver], expected process=[opcua_dhub_driver] (argv = /scripts/dhub/opc_ua_server_dhub_driver.sh)
05.09.2024 04:52:26.281: [I] Ham2: Add entity=[MdbSerialMstrDhubDriver], expected process=[MdbSerialMstrDhubDriver] (argv = /scripts/dhub/modbus_serial_master_dhub_driver.sh)
05.09.2024 04:52:26.281: [I] Ham2: Add entity=[MdbSerialSlvDhubDriver], expected process=[MdbSerialSlvDhubDriver] (argv = /scripts/dhub/modbus_serial_slave_dhub_driver.sh)
05.09.2024 04:52:26.281: [I] Ham2: Add entity=[MdbTcpMstrDhubDriver], expected process=[MdbTcpMstrDhubDriver] (argv = /scripts/dhub/modbus_tcp_master_dhub_driver.sh)
05.09.2024 04:52:26.281: [I] Ham2: Add entity=[MdbTcpSlvDhubDriver], expected process=[MdbTcpSlvDhubDriver] (argv = /scripts/dhub/modbus_tcp_slave_dhub_driver.sh)
05.09.2024 04:52:26.283: [I] Ham2: Add entity=[rbloop], expected process=[rbloop] (argv = /scripts/dhub/rbloop.sh)
05.09.2024 04:52:26.283: [I] Ham2: Add entity=[regul-bus-driver], expected process=[regul-bus-driver] (argv = /scripts/dhub/regulbus_dhub_driver.sh)
05.09.2024 04:52:26.283: [I] Ham2: Add entity=[redundancy_dhub_driver], expected process=[redundancy_dhub_driver] (argv = /scripts/dhub/redundancy_dhub_driver.sh)
05.09.2024 04:52:26.283: [I] Ham2: Add entity=[IEC60870Driver], expected process=[iec60870driver] (argv = /scripts/dhub/iec60870_dhub_driver.sh)
05.09.2024 04:52:26.283: [I] Ham2: Add entity=[codesyscontrol], expected process=[codesyscontrol] (argv = /usr/bin/runtime-launcher)
05.09.2024 04:52:26.283: [I] Ham2: Add entity=[espd-default], expected process=[espd] (argv = /scripts/espd.sh default)
05.09.2024 04:52:26.283: [I] Ham2: Add entity=[espd-rdd], expected process=[espd] (argv = /scripts/espd.sh redundancy)
05.09.2024 04:52:26.283: [I] Ham2: Add entity=[ssdsmart], expected process=[ssdsmart] (argv = /usr/bin/ssdsmart)
05.09.2024 04:52:26.283: [I] Ham2: Add entity=[supcd], expected process=[supcd] (argv = /usr/bin/supcd)
05.09.2024 04:52:26.332: [I] Ham2: Entity start: ham_guard (pid: 5263462, count start: 1)
05.09.2024 04:52:26.401: [I] Ham2: Add entity=[ham], expected process=[ham2] (argv = /usr/bin/ham2)
05.09.2024 04:52:26.407: [I] Ham2: Entity attach: logger (pid: 1163279, attach count: 1)
05.09.2024 04:52:26.444: [I] Ham2: Entity attach: ham (pid: 5132374, attach count: 1)
05.09.2024 04:52:26.445: [I] Ham2: Service started successfully
